# step t_ps cv bias_e
3140 1.5700 0.062465 0.995070
3150 1.5750 0.065867 0.989026
3160 1.5800 0.069336 0.980793
3170 1.5850 0.072703 0.970717
3180 1.5900 0.075956 0.958982
3190 1.5950 0.078963 0.946356
3200 1.6000 0.081610 0.933818
3210 1.6050 0.083762 1.106573
3220 1.6100 0.085350 1.097432
3230 1.6150 0.086370 1.091220
3240 1.6200 0.086742 1.088885
3250 1.6250 0.086507 1.090362
3260 1.6300 0.085684 1.095431
3270 1.6350 0.084331 1.103371
3280 1.6400 0.082605 1.112818
3290 1.6450 0.080675 1.122455
3300 1.6500 0.078609 1.131688
3310 1.6550 0.076488 1.314027
3320 1.6600 0.074400 1.320596
3330 1.6650 0.072355 1.325645
3340 1.6700 0.070351 1.329279
3350 1.6750 0.068332 1.331650
3360 1.6800 0.066240 1.332771
3370 1.6850 0.064118 1.332559
3380 1.6900 0.061968 1.331008
3390 1.6950 0.059817 1.328162
3400 1.7000 0.057762 1.324288
3410 1.7050 0.055804 1.484526
3420 1.7100 0.053994 1.479032
3430 1.7150 0.052413 1.473444
3440 1.7200 0.051084 1.468206
3450 1.7250 0.050069 1.463878
3460 1.7300 0.049388 1.460827
3470 1.7350 0.049019 1.459125
3480 1.7400 0.048958 1.458838
3490 1.7450 0.049179 1.459864
3500 1.7500 0.049589 1.461739
3510 1.7550 0.050179 1.623181
3520 1.7600 0.050875 1.626114
3530 1.7650 0.051668 1.629259
3540 1.7700 0.052549 1.632505
3550 1.7750 0.053388 1.635349
3560 1.7800 0.054238 1.637975
3570 1.7850 0.055108 1.640396
3580 1.7900 0.055955 1.642489
3590 1.7950 0.056739 1.644189
3600 1.8000 0.057466 1.645562
3610 1.8050 0.058130 1.797499
3620 1.8100 0.058711 1.798271
3630 1.8150 0.059249 1.798852
3640 1.8200 0.059771 1.799290
3650 1.8250 0.060292 1.799605
3660 1.8300 0.060784 1.799789
3670 1.8350 0.061227 1.799860
3680 1.8400 0.061610 1.799848
3690 1.8450 0.061931 1.799787
3700 1.8500 0.062243 1.799681
3710 1.8550 0.062565 1.944033
3720 1.8600 0.062919 1.943795
3730 1.8650 0.063297 1.943469
3740 1.8700 0.063666 1.943078
3750 1.8750 0.064006 1.942655
3760 1.8800 0.064320 1.942209
3770 1.8850 0.064639 1.941704
3780 1.8900 0.064945 1.941167
3790 1.8950 0.065196 1.940691
3800 1.9000 0.065399 1.940281
3810 1.9050 0.065623 2.078743
3820 1.9100 0.065844 2.078241
3830 1.9150 0.066056 2.077732
3840 1.9200 0.066262 2.077214
3850 1.9250 0.066474 2.076653
3860 1.9300 0.066743 2.075905
3870 1.9350 0.067038 2.075034
3880 1.9400 0.067339 2.074092
3890 1.9450 0.067684 2.072949
3900 1.9500 0.068064 2.071607
3910 1.9550 0.068462 2.204037
3920 1.9600 0.068839 2.202521
3930 1.9650 0.069191 2.201022
3940 1.9700 0.069525 2.199523
3950 1.9750 0.069886 2.197826
3960 1.9800 0.070308 2.195733
3970 1.9850 0.070686 2.193764
3980 1.9900 0.071052 2.191772
3990 1.9950 0.071375 2.189934
4000 2.0000 0.071703 2.188005
4010 2.0050 0.072058 2.315484
4020 2.0100 0.072387 2.313395
4030 2.0150 0.072708 2.311279
4040 2.0200 0.073008 2.309243
4050 2.0250 0.073297 2.307222
4060 2.0300 0.073553 2.305383
4070 2.0350 0.073776 2.303747
4080 2.0400 0.073947 2.302470
4090 2.0450 0.074133 2.301056
4100 2.0500 0.074284 2.299886
4110 2.0550 0.074444 2.424286
4120 2.0600 0.074620 2.422887
4130 2.0650 0.074793 2.421492
4140 2.0700 0.074966 2.420070
4150 2.0750 0.075130 2.418706
4160 2.0800 0.075254 2.417659
4170 2.0850 0.075383 2.416556
4180 2.0900 0.075489 2.415644
4190 2.0950 0.075625 2.414459
4200 2.1000 0.075819 2.412746
4210 2.1050 0.076027 2.532626
4220 2.1100 0.076209 2.530968
4230 2.1150 0.076373 2.529443
4240 2.1200 0.076513 2.528135
4250 2.1250 0.076615 2.527165
4260 2.1300 0.076717 2.526186
4270 2.1350 0.076831 2.525089
4280 2.1400 0.076903 2.524391
4290 2.1450 0.076953 2.523899
4300 2.1500 0.076956 2.523874
4310 2.1550 0.076918 2.642268
4320 2.1600 0.076804 2.643373
4330 2.1650 0.076642 2.644927
4340 2.1700 0.076505 2.646228
4350 2.1750 0.076374 2.647457
4360 2.1800 0.076257 2.648533
4370 2.1850 0.076157 2.649455
4380 2.1900 0.076055 2.650374
4390 2.1950 0.075991 2.650956
4400 2.2000 0.075948 2.651340
4410 2.2050 0.075910 2.765572
4420 2.2100 0.075922 2.765470
4430 2.2150 0.075960 2.765127
4440 2.2200 0.076040 2.764404
4450 2.2250 0.076190 2.763040
4460 2.2300 0.076390 2.761189
4470 2.2350 0.076639 2.758841
4480 2.2400 0.076919 2.756129
4490 2.2450 0.077272 2.752618
4500 2.2500 0.077683 2.748396
4510 2.2550 0.078169 2.854053
4520 2.2600 0.078649 2.848726
4530 2.2650 0.079088 2.843667
4540 2.2700 0.079562 2.838012
4550 2.2750 0.080067 2.831763
4560 2.2800 0.080600 2.824937
4570 2.2850 0.081103 2.818257
4580 2.2900 0.081505 2.812748
4590 2.2950 0.081802 2.808600
4600 2.3000 0.082059 2.804947
4610 2.3050 0.082279 2.910880
4620 2.3100 0.082397 2.909160
4630 2.3150 0.082496 2.907701
4640 2.3200 0.082529 2.907209
4650 2.3250 0.082491 2.907774
4660 2.3300 0.082401 2.909101
4670 2.3350 0.082260 2.911158
4680 2.3400 0.082107 2.913365
4690 2.3450 0.081970 2.915326
4700 2.3500 0.081882 2.916577
4710 2.3550 0.081847 3.022816
4720 2.3600 0.081828 3.023090
4730 2.3650 0.081883 3.022309
4740 2.3700 0.081971 3.021058
4750 2.3750 0.082189 3.017936
4760 2.3800 0.082490 3.013540
4770 2.3850 0.082872 3.007827
