# step cv h sig
35500 -0.881896 0.038839 0.0500
35600 -0.888607 0.038042 0.0500
35700 -0.898532 0.037528 0.0500
35800 -0.900064 0.037165 0.0500
35900 -0.889331 0.036851 0.0500
36000 -0.868317 0.038513 0.0500
36100 -0.845205 0.043158 0.0500
36200 -0.825957 0.048643 0.0500
36300 -0.807614 0.054965 0.0500
36400 -0.780409 0.067920 0.0500
36500 -0.758262 0.083585 0.0500
36600 -0.737830 0.104138 0.0500
36700 -0.721820 0.123422 0.0500
36800 -0.715732 0.128393 0.0500
36900 -0.718805 0.119359 0.0500
37000 -0.722503 0.110374 0.0500
37100 -0.727837 0.100331 0.0500
37200 -0.730365 0.094651 0.0500
37300 -0.728086 0.094727 0.0500
37400 -0.723395 0.097677 0.0500
37500 -0.717370 0.102455 0.0500
37600 -0.705361 0.115950 0.0500
37700 -0.693384 0.130349 0.0500
37800 -0.685319 0.138330 0.0500
37900 -0.684132 0.134914 0.0500
38000 -0.685658 0.127656 0.0500
38100 -0.690423 0.116525 0.0500
38200 -0.703939 0.096290 0.0500
38300 -0.714957 0.082878 0.0500
38400 -0.722055 0.075249 0.0500
38500 -0.723775 0.072450 0.0500
38600 -0.721718 0.072449 0.0500
38700 -0.718664 0.073244 0.0500
38800 -0.707588 0.081204 0.0500
38900 -0.672839 0.123829 0.0500
39000 -0.630305 0.186547 0.0500
39100 -0.599816 0.210162 0.0500
39200 -0.590477 0.204953 0.0500
39300 -0.598319 0.188353 0.0500
39400 -0.619310 0.164018 0.0500
39500 -0.643652 0.136521 0.0500
39600 -0.663772 0.112273 0.0500
39700 -0.668918 0.103881 0.0500
39800 -0.654914 0.114017 0.0500
39900 -0.634027 0.129224 0.0500
40000 -0.620089 0.136602 0.0500
40100 -0.621172 0.130583 0.0500
40200 -0.630293 0.118794 0.0500
40300 -0.637716 0.109566 0.0500
40400 -0.647161 0.099973 0.0500
40500 -0.655473 0.092089 0.0500
40600 -0.663311 0.085239 0.0500
40700 -0.674403 0.077349 0.0500
40800 -0.678333 0.073756 0.0500
40900 -0.681444 0.070793 0.0500
41000 -0.679475 0.070306 0.0500
41100 -0.667820 0.074593 0.0500
41200 -0.649256 0.083637 0.0500
41300 -0.624264 0.100381 0.0500
41400 -0.608475 0.112784 0.0500
41500 -0.607775 0.110008 0.0500
