# step t_ps cv bias_e
5140 2.5700 -1.389630 0.030987
5150 2.5750 -1.389850 0.030774
5160 2.5800 -1.390397 0.030246
5170 2.5850 -1.391150 0.029528
5180 2.5900 -1.391677 0.029032
5190 2.5950 -1.392255 0.028492
5200 2.6000 -1.392947 0.027855
5210 2.6050 -1.393590 0.027269
5220 2.6100 -1.394181 0.026738
5230 2.6150 -1.395006 0.026007
5240 2.6200 -1.395754 0.025354
5250 2.6250 -1.396809 0.024449
5260 2.6300 -1.398191 0.023294
5270 2.6350 -1.399855 0.021946
5280 2.6400 -1.401762 0.020462
5290 2.6450 -1.403695 0.019022
5300 2.6500 -1.405688 0.017606
5310 2.6550 -1.407614 0.016303
5320 2.6600 -1.409451 0.015120
5330 2.6650 -1.411492 0.013876
5340 2.6700 -1.413720 0.012600
5350 2.6750 -1.416181 0.011291
5360 2.6800 -1.418750 0.010037
5370 2.6850 -1.421400 0.008865
5380 2.6900 -1.423998 0.007834
5390 2.6950 -1.426485 0.006958
5400 2.7000 -1.428869 0.006219
5410 2.7050 -1.431387 0.005546
5420 2.7100 -1.434027 0.004960
5430 2.7150 -1.436637 0.004499
5440 2.7200 -1.439369 0.004144
5450 2.7250 -1.442075 0.003921
5460 2.7300 -1.444767 0.003825
5470 2.7350 -1.447735 0.003867
5480 2.7400 -1.450772 0.004068
5490 2.7450 -1.453844 0.004435
5500 2.7500 -1.456921 0.004967
5510 2.7550 -1.459864 0.004793
5520 2.7600 -1.462914 0.005589
5530 2.7650 -1.465855 0.006510
5540 2.7700 -1.468560 0.007491
5550 2.7750 -1.471251 0.008594
5560 2.7800 -1.473935 0.009820
5570 2.7850 -1.476724 0.011228
5580 2.7900 -1.479364 0.012685
5590 2.7950 -1.482008 0.014267
5600 2.8000 -1.484747 0.016035
5610 2.8050 -1.487441 0.017902
5620 2.8100 -1.489926 0.019735
5630 2.8150 -1.492192 0.021502
5640 2.8200 -1.494505 0.023398
5650 2.8250 -1.496842 0.025408
5660 2.8300 -1.498978 0.027329
5670 2.8350 -1.500914 0.029140
5680 2.8400 -1.502573 0.030742
5690 2.8450 -1.504005 0.032165
5700 2.8500 -1.505253 0.033434
5710 2.8550 -1.506036 0.034244
5720 2.8600 -1.506438 0.034665
5730 2.8650 -1.506520 0.034750
5740 2.8700 -1.506469 0.034697
5750 2.8750 -1.506395 0.034619
5760 2.8800 -1.506023 0.034230
5770 2.8850 -1.505364 0.033549
5780 2.8900 -1.504684 0.032852
5790 2.8950 -1.503891 0.032050
5800 2.9000 -1.502835 0.031000
5810 2.9050 -1.501444 0.029646
5820 2.9100 -1.499854 0.028140
5830 2.9150 -1.498146 0.026572
5840 2.9200 -1.496401 0.025022
5850 2.9250 -1.494492 0.023387
5860 2.9300 -1.492324 0.021608
5870 2.9350 -1.490179 0.019928
5880 2.9400 -1.487888 0.018223
5890 2.9450 -1.485428 0.016495
5900 2.9500 -1.482842 0.014792
5910 2.9550 -1.480048 0.013083
5920 2.9600 -1.477169 0.011465
5930 2.9650 -1.474131 0.009915
5940 2.9700 -1.470931 0.008456
