# step cv h sig
34400 -1.327637 0.023564 0.0500
34500 -1.314263 0.023161 0.0500
34600 -1.290492 0.023999 0.0500
34700 -1.286147 0.024289 0.0500
34800 -1.298530 0.023104 0.0500
34900 -1.314086 0.022602 0.0500
35000 -1.301812 0.022666 0.0500
35100 -1.276444 0.025136 0.0500
35200 -1.262216 0.028439 0.0500
35300 -1.265177 0.027332 0.0500
35400 -1.280031 0.024002 0.0500
35500 -1.288293 0.022835 0.0500
35600 -1.284199 0.023132 0.0500
35700 -1.285285 0.022857 0.0500
35800 -1.285315 0.022708 0.0500
35900 -1.280674 0.023150 0.0500
36000 -1.273513 0.024203 0.0500
36100 -1.277917 0.023260 0.0500
36200 -1.293219 0.021458 0.0500
36300 -1.304505 0.020919 0.0500
36400 -1.293982 0.021162 0.0500
36500 -1.299924 0.020773 0.0500
36600 -1.310571 0.020561 0.0500
36700 -1.317056 0.020591 0.0500
36800 -1.305503 0.020317 0.0500
36900 -1.293447 0.020614 0.0500
37000 -1.287162 0.020997 0.0500
37100 -1.297134 0.020183 0.0500
37200 -1.308813 0.019871 0.0500
37300 -1.311900 0.019800 0.0500
37400 -1.316449 0.019811 0.0500
37500 -1.324642 0.020087 0.0500
37600 -1.334264 0.020662 0.0500
37700 -1.342087 0.021246 0.0500
37800 -1.348092 0.021719 0.0500
37900 -1.346626 0.021439 0.0500
38000 -1.351487 0.021808 0.0500
38100 -1.365785 0.023139 0.0500
38200 -1.380679 0.024186 0.0500
38300 -1.365202 0.022786 0.0500
38400 -1.350624 0.021203 0.0500
38500 -1.356146 0.021623 0.0500
38600 -1.369425 0.022769 0.0500
38700 -1.367614 0.022462 0.0500
38800 -1.357412 0.021354 0.0500
38900 -1.362680 0.021732 0.0500
39000 -1.391701 0.023601 0.0500
39100 -1.399280 0.023551 0.0500
39200 -1.372448 0.022214 0.0500
39300 -1.361640 0.021149 0.0500
39400 -1.384398 0.022748 0.0500
39500 -1.393176 0.022940 0.0500
39600 -1.371394 0.021604 0.0500
39700 -1.356606 0.020245 0.0500
39800 -1.370534 0.021290 0.0500
39900 -1.390403 0.022362 0.0500
40000 -1.391435 0.022258 0.0500
40100 -1.383986 0.021803 0.0500
40200 -1.386464 0.021791 0.0500
40300 -1.391152 0.021845 0.0500
40400 -1.401114 0.021908 0.0500
40500 -1.404488 0.021779 0.0500
40600 -1.402449 0.021647 0.0500
40700 -1.404259 0.021517 0.0500
40800 -1.403311 0.021389 0.0500
40900 -1.411654 0.021185 0.0500
41000 -1.415941 0.020969 0.0500
41100 -1.408050 0.020989 0.0500
41200 -1.401395 0.020894 0.0500
41300 -1.401238 0.020771 0.0500
41400 -1.405338 0.020647 0.0500
41500 -1.403647 0.020534 0.0500
41600 -1.390326 0.020263 0.0500
41700 -1.395349 0.020248 0.0500
41800 -1.406361 0.020184 0.0500
41900 -1.407745 0.020061 0.0500
42000 -1.397072 0.019936 0.0500
42100 -1.396386 0.019817 0.0500
42200 -1.410380 0.019712 0.0500
42300 -1.407256 0.019628 0.0500
42400 -1.383262 0.019225 0.0500
42500 -1.386387 0.019210 0.0500
42600 -1.400137 0.019328 0.0500
42700 -1.393277 0.019151 0.0500
42800 -1.373935 0.018512 0.0500
42900 -1.370422 0.018283 0.0500
43000 -1.389059 0.018787 0.0500
43100 -1.401974 0.018871 0.0500
43200 -1.380644 0.018371 0.0500
43300 -1.371915 0.017986 0.0500
43400 -1.394000 0.018509 0.0500
43500 -1.419832 0.018502 0.0500
43600 -1.401165 0.018415 0.0500
43700 -1.374452 0.017758 0.0500
43800 -1.387331 0.018024 0.0500
43900 -1.416617 0.018193 0.0500
44000 -1.401812 0.018071 0.0500
44100 -1.381399 0.017633 0.0500
44200 -1.400966 0.017891 0.0500
44300 -1.428683 0.017858 0.0500
44400 -1.419012 0.017771 0.0500
44500 -1.407759 0.017678 0.0500
44600 -1.434640 0.017637 0.0500
44700 -1.464152 0.018765 0.0500
44800 -1.463431 0.018605 0.0500
44900 -1.437742 0.017424 0.0500
45000 -1.435583 0.017318 0.0500
45100 -1.460360 0.018114 0.0500
45200 -1.467714 0.018657 0.0500
45300 -1.437659 0.017102 0.0500
45400 -1.415274 0.017068 0.0500
45500 -1.435749 0.016930 0.0500
45600 -1.458879 0.017618 0.0500
45700 -1.448061 0.017002 0.0500
45800 -1.413490 0.016808 0.0500
45900 -1.410103 0.016759 0.0500
46000 -1.430875 0.016542 0.0500
46100 -1.433072 0.016470 0.0500
46200 -1.408976 0.016552 0.0500
46300 -1.397881 0.016556 0.0500
46400 -1.409337 0.016398 0.0500
46500 -1.417589 0.016249 0.0500
46600 -1.391659 0.016360 0.0500
46700 -1.371450 0.016219 0.0500
46800 -1.380763 0.016200 0.0500
46900 -1.391554 0.016146 0.0500
47000 -1.370678 0.016002 0.0500
47100 -1.353814 0.015837 0.0500
47200 -1.371279 0.015868 0.0500
47300 -1.389928 0.015887 0.0500
47400 -1.375939 0.015761 0.0500
47500 -1.355836 0.015589 0.0500
47600 -1.367039 0.015572 0.0500
47700 -1.395310 0.015647 0.0500
47800 -1.395448 0.015579 0.0500
47900 -1.368039 0.015394 0.0500
48000 -1.368781 0.015332 0.0500
48100 -1.382518 0.015343 0.0500
48200 -1.368307 0.015201 0.0500
48300 -1.343122 0.015188 0.0500
48400 -1.361138 0.015053 0.0500
48500 -1.392206 0.015171 0.0500
48600 -1.388028 0.015082 0.0500
48700 -1.368158 0.014902 0.0500
48800 -1.367520 0.014837 0.0500
48900 -1.384706 0.014880 0.0500
49000 -1.399864 0.014923 0.0500
49100 -1.385768 0.014767 0.0500
49200 -1.372948 0.014631 0.0500
49300 -1.387729 0.014662 0.0500
49400 -1.408157 0.014757 0.0500
49500 -1.399972 0.014632 0.0500
49600 -1.380424 0.014447 0.0500
49700 -1.392055 0.014460 0.0500
49800 -1.431210 0.014887 0.0500
49900 -1.437771 0.015023 0.0500
50000 -1.413035 0.014469 0.0500
50100 -1.405425 0.014346 0.0500
50200 -1.425755 0.014533 0.0500
50300 -1.423768 0.014438 0.0500
50400 -1.391938 0.014117 0.0500
50500 -1.374452 0.014040 0.0500
50600 -1.398201 0.014037 0.0500
50700 -1.420300 0.014190 0.0500
50800 -1.398895 0.013936 0.0500
50900 -1.378466 0.013843 0.0500
51000 -1.390904 0.013800 0.0500
51100 -1.412258 0.013888 0.0500
51200 -1.405015 0.013767 0.0500
51300 -1.385110 0.013641 0.0500
51400 -1.385562 0.013589 0.0500
51500 -1.408911 0.013653 0.0500
51600 -1.416681 0.013700 0.0500
51700 -1.398532 0.013475 0.0500
51800 -1.397320 0.013419 0.0500
51900 -1.417463 0.013565 0.0500
52000 -1.417688 0.013517 0.0500
52100 -1.404985 0.013317 0.0500
52200 -1.403970 0.013260 0.0500
52300 -1.409387 0.013257 0.0500
52400 -1.406635 0.013182 0.0500
52500 -1.391713 0.013077 0.0500
52600 -1.386971 0.013038 0.0500
52700 -1.403514 0.013019 0.0500
52800 -1.407879 0.013008 0.0500
52900 -1.383796 0.012917 0.0500
53000 -1.374092 0.012954 0.0500
53100 -1.396075 0.012807 0.0500
53200 -1.413282 0.012909 0.0500
53300 -1.391328 0.012715 0.0500
53400 -1.369201 0.012860 0.0500
53500 -1.375590 0.012724 0.0500
53600 -1.386175 0.012597 0.0500
53700 -1.374014 0.012655 0.0500
53800 -1.362686 0.012808 0.0500
53900 -1.375099 0.012553 0.0500
54000 -1.387463 0.012424 0.0500
54100 -1.377567 0.012440 0.0500
54200 -1.361743 0.012660 0.0500
54300 -1.351329 0.012913 0.0500
54400 -1.344201 0.013133 0.0500
54500 -1.345831 0.013020 0.0500
54600 -1.343980 0.013047 0.0500
54700 -1.338905 0.013223 0.0500
54800 -1.339320 0.013155 0.0500
54900 -1.341240 0.013020 0.0500
55000 -1.341846 0.012946 0.0500
55100 -1.331232 0.013426 0.0500
55200 -1.319999 0.014102 0.0500
55300 -1.305136 0.015351 0.0500
55400 -1.299706 0.015888 0.0500
55500 -1.300892 0.015679 0.0500
55600 -1.304943 0.015171 0.0500
55700 -1.309385 0.014676 0.0500
55800 -1.302345 0.015320 0.0500
55900 -1.292835 0.016435 0.0500
56000 -1.279556 0.018626 0.0500
56100 -1.272929 0.020035 0.0500
56200 -1.279004 0.018540 0.0500
56300 -1.292075 0.016218 0.0500
56400 -1.310742 0.014129 0.0500
56500 -1.314313 0.013793 0.0500
56600 -1.305405 0.014491 0.0500
56700 -1.298853 0.015113 0.0500
56800 -1.304131 0.014494 0.0500
56900 -1.310480 0.013871 0.0500
57000 -1.306605 0.014148 0.0500
57100 -1.291417 0.015812 0.0500
57200 -1.296279 0.015109 0.0500
57300 -1.321736 0.012896 0.0500
57400 -1.329585 0.012461 0.0500
57500 -1.319582 0.012930 0.0500
57600 -1.309398 0.013598 0.0500
57700 -1.319657 0.012831 0.0500
57800 -1.339874 0.011929 0.0500
57900 -1.339412 0.011902 0.0500
58000 -1.328498 0.012254 0.0500
58100 -1.330505 0.012127 0.0500
58200 -1.349475 0.011567 0.0500
58300 -1.357988 0.011435 0.0500
58400 -1.349505 0.011493 0.0500
58500 -1.339479 0.011673 0.0500
58600 -1.342183 0.011564 0.0500
58700 -1.356743 0.011302 0.0500
58800 -1.372769 0.011272 0.0500
58900 -1.380851 0.011320 0.0500
59000 -1.383082 0.011315 0.0500
59100 -1.377254 0.011206 0.0500
59200 -1.387510 0.011316 0.0500
59300 -1.404374 0.011665 0.0500
59400 -1.404776 0.011638 0.0500
59500 -1.393020 0.011314 0.0500
59600 -1.402395 0.011499 0.0500
59700 -1.425258 0.012272 0.0500
59800 -1.440898 0.013119 0.0500
59900 -1.426115 0.012226 0.0500
60000 -1.416295 0.011783 0.0500
60100 -1.425828 0.012132 0.0500
60200 -1.440361 0.012911 0.0500
60300 -1.443580 0.013095 0.0500
60400 -1.434851 0.012470 0.0500
60500 -1.429974 0.012163 0.0500
60600 -1.432323 0.012244 0.0500
60700 -1.448184 0.013285 0.0500
60800 -1.442516 0.012792 0.0500
60900 -1.429477 0.011973 0.0500
61000 -1.436571 0.012315 0.0500
61100 -1.445174 0.012860 0.0500
61200 -1.444296 0.012746 0.0500
61300 -1.442881 0.012597 0.0500
61400 -1.437681 0.012210 0.0500
61500 -1.446820 0.012810 0.0500
61600 -1.454636 0.013475 0.0500
61700 -1.446769 0.012712 0.0500
61800 -1.430710 0.011671 0.0500
61900 -1.426564 0.011452 0.0500
62000 -1.444802 0.012439 0.0500
62100 -1.456355 0.013436 0.0500
62200 -1.432755 0.011617 0.0500
62300 -1.410433 0.010832 0.0500
62400 -1.412901 0.010854 0.0500
62500 -1.423640 0.011132 0.0500
62600 -1.415678 0.010856 0.0500
62700 -1.397008 0.010503 0.0500
62800 -1.401666 0.010526 0.0500
62900 -1.421905 0.010947 0.0500
63000 -1.428124 0.011147 0.0500
63100 -1.409701 0.010564 0.0500
63200 -1.396373 0.010352 0.0500
63300 -1.418514 0.010715 0.0500
63400 -1.443660 0.011903 0.0500
