# step cv h sig
27300 -0.079551 0.027914 0.0500
27400 -0.088771 0.028345 0.0500
27500 -0.080305 0.027529 0.0500
27600 -0.064322 0.026594 0.0500
27700 -0.063201 0.026368 0.0500
27800 -0.069189 0.026365 0.0500
27900 -0.069185 0.026172 0.0500
28000 -0.054295 0.025696 0.0500
28100 -0.049451 0.025556 0.0500
28200 -0.061693 0.025404 0.0500
28300 -0.078978 0.025971 0.0500
28400 -0.081509 0.025954 0.0500
28500 -0.063092 0.024912 0.0500
28600 -0.041424 0.025019 0.0500
28700 -0.046401 0.024642 0.0500
28800 -0.082776 0.025428 0.0500
28900 -0.110001 0.028237 0.0500
29000 -0.104062 0.027220 0.0500
29100 -0.073275 0.024338 0.0500
29200 -0.057536 0.023803 0.0500
29300 -0.079405 0.024361 0.0500
29400 -0.125302 0.029899 0.0500
29500 -0.148159 0.034321 0.0500
29600 -0.123160 0.029023 0.0500
29700 -0.081340 0.023954 0.0500
29800 -0.069114 0.023263 0.0500
29900 -0.091144 0.024372 0.0500
30000 -0.125657 0.028833 0.0500
30100 -0.137446 0.030883 0.0500
30200 -0.120658 0.027516 0.0500
30300 -0.092258 0.023854 0.0500
30400 -0.084091 0.023123 0.0500
30500 -0.095589 0.023831 0.0500
30600 -0.115893 0.026110 0.0500
30700 -0.136055 0.029520 0.0500
30800 -0.146536 0.031574 0.0500
30900 -0.141017 0.030064 0.0500
31000 -0.121651 0.026204 0.0500
31100 -0.119626 0.025702 0.0500
31200 -0.139046 0.029000 0.0500
31300 -0.169943 0.036465 0.0500
31400 -0.182845 0.039938 0.0500
31500 -0.174528 0.037009 0.0500
31600 -0.158560 0.032373 0.0500
31700 -0.154711 0.031162 0.0500
31800 -0.170451 0.034880 0.0500
31900 -0.197552 0.042982 0.0500
32000 -0.216484 0.049823 0.0500
32100 -0.221014 0.051124 0.0500
32200 -0.208088 0.045107 0.0500
32300 -0.200883 0.041987 0.0500
32400 -0.214622 0.046548 0.0500
32500 -0.248840 0.063930 0.0500
32600 -0.279416 0.088067 0.0500
32700 -0.264753 0.072980 0.0500
32800 -0.237691 0.054077 0.0500
32900 -0.244889 0.057128 0.0500
33000 -0.282407 0.085229 0.0500
33100 -0.320341 0.124321 0.0500
33200 -0.316939 0.116446 0.0500
33300 -0.291438 0.087118 0.0500
33400 -0.283762 0.078288 0.0500
33500 -0.308853 0.100034 0.0500
33600 -0.340788 0.129952 0.0500
33700 -0.352183 0.135982 0.0500
33800 -0.340299 0.120316 0.0500
33900 -0.326821 0.104596 0.0500
34000 -0.322939 0.098347 0.0500
34100 -0.338183 0.108388 0.0500
34200 -0.354766 0.119481 0.0500
34300 -0.362337 0.122205 0.0500
34400 -0.362317 0.118083 0.0500
34500 -0.337989 0.095835 0.0500
34600 -0.314559 0.079190 0.0500
34700 -0.317750 0.079189 0.0500
34800 -0.346810 0.095849 0.0500
34900 -0.370243 0.112847 0.0500
35000 -0.357679 0.098657 0.0500
35100 -0.326608 0.076956 0.0500
35200 -0.314029 0.069819 0.0500
35300 -0.322942 0.072219 0.0500
35400 -0.343106 0.081325 0.0500
35500 -0.348399 0.082866 0.0500
35600 -0.328869 0.070393 0.0500
35700 -0.308385 0.061695 0.0500
35800 -0.303727 0.059333 0.0500
35900 -0.315755 0.061927 0.0500
36000 -0.327811 0.065381 0.0500
36100 -0.324443 0.062837 0.0500
36200 -0.304928 0.055838 0.0500
36300 -0.301138 0.054119 0.0500
36400 -0.325425 0.060418 0.0500
36500 -0.353633 0.075328 0.0500
36600 -0.349221 0.070604 0.0500
36700 -0.306156 0.052163 0.0500
36800 -0.273436 0.047027 0.0500
36900 -0.290641 0.048362 0.0500
37000 -0.342692 0.063642 0.0500
37100 -0.373523 0.088017 0.0500
37200 -0.354999 0.069166 0.0500
37300 -0.319205 0.051133 0.0500
37400 -0.312260 0.048860 0.0500
37500 -0.341723 0.058176 0.0500
37600 -0.380676 0.090157 0.0500
37700 -0.405022 0.121052 0.0500
37800 -0.404580 0.116378 0.0500
37900 -0.393927 0.098317 0.0500
38000 -0.397908 0.100699 0.0500
38100 -0.406300 0.109002 0.0500
38200 -0.416034 0.119360 0.0500
38300 -0.414821 0.113744 0.0500
38400 -0.411985 0.106406 0.0500
38500 -0.420175 0.114185 0.0500
38600 -0.432756 0.128395 0.0500
38700 -0.440576 0.135296 0.0500
38800 -0.434398 0.121573 0.0500
38900 -0.427435 0.108533 0.0500
39000 -0.433698 0.113124 0.0500
39100 -0.448591 0.129690 0.0500
39200 -0.465443 0.149563 0.0500
39300 -0.477643 0.161128 0.0500
39400 -0.470650 0.144384 0.0500
39500 -0.455483 0.119546 0.0500
39600 -0.450393 0.109896 0.0500
39700 -0.463704 0.121807 0.0500
39800 -0.487651 0.148974 0.0500
39900 -0.503798 0.164791 0.0500
40000 -0.498077 0.149979 0.0500
40100 -0.485372 0.128652 0.0500
40200 -0.488538 0.127655 0.0500
40300 -0.514026 0.154046 0.0500
40400 -0.539560 0.179610 0.0500
40500 -0.541185 0.172700 0.0500
40600 -0.522502 0.144217 0.0500
40700 -0.509334 0.125757 0.0500
40800 -0.506136 0.118626 0.0500
40900 -0.526199 0.133526 0.0500
41000 -0.564659 0.173058 0.0500
41100 -0.569228 0.170187 0.0500
41200 -0.534839 0.127347 0.0500
41300 -0.504533 0.101861 0.0500
41400 -0.499570 0.096459 0.0500
41500 -0.523864 0.108583 0.0500
41600 -0.554530 0.133792 0.0500
41700 -0.565855 0.141794 0.0500
41800 -0.553182 0.122639 0.0500
41900 -0.529019 0.099484 0.0500
42000 -0.518336 0.091137 0.0500
42100 -0.520986 0.090071 0.0500
42200 -0.523639 0.089123 0.0500
42300 -0.523172 0.086702 0.0500
42400 -0.524577 0.085308 0.0500
42500 -0.525333 0.083668 0.0500
42600 -0.520442 0.079553 0.0500
42700 -0.501415 0.072730 0.0500
42800 -0.475883 0.069884 0.0500
42900 -0.458422 0.068768 0.0500
43000 -0.476007 0.067304 0.0500
43100 -0.500847 0.067894 0.0500
43200 -0.497548 0.066105 0.0500
43300 -0.470564 0.064010 0.0500
43400 -0.441787 0.063978 0.0500
43500 -0.430700 0.062739 0.0500
43600 -0.441011 0.061782 0.0500
43700 -0.446608 0.060668 0.0500
43800 -0.439031 0.059717 0.0500
43900 -0.421648 0.058392 0.0500
44000 -0.402085 0.055941 0.0500
44100 -0.392298 0.053877 0.0500
44200 -0.397640 0.053751 0.0500
44300 -0.393015 0.052377 0.0500
44400 -0.377290 0.049494 0.0500
44500 -0.361865 0.046746 0.0500
44600 -0.354310 0.045249 0.0500
44700 -0.350368 0.044271 0.0500
44800 -0.351079 0.043797 0.0500
44900 -0.345658 0.042775 0.0500
45000 -0.330425 0.041427 0.0500
45100 -0.309443 0.040980 0.0500
45200 -0.300741 0.040806 0.0500
45300 -0.309417 0.040061 0.0500
45400 -0.313911 0.039529 0.0500
45500 -0.302914 0.039389 0.0500
45600 -0.278735 0.040139 0.0500
45700 -0.256095 0.040368 0.0500
45800 -0.249004 0.039886 0.0500
45900 -0.258034 0.039466 0.0500
46000 -0.258641 0.039027 0.0500
46100 -0.249902 0.038610 0.0500
46200 -0.239199 0.037991 0.0500
46300 -0.222852 0.036813 0.0500
46400 -0.211880 0.035611 0.0500
46500 -0.210567 0.035145 0.0500
46600 -0.210483 0.034794 0.0500
46700 -0.212286 0.034610 0.0500
46800 -0.208974 0.033996 0.0500
46900 -0.198506 0.032714 0.0500
47000 -0.178411 0.030290 0.0500
47100 -0.174484 0.029586 0.0500
47200 -0.185322 0.030552 0.0500
47300 -0.188910 0.030676 0.0500
47400 -0.175729 0.028997 0.0500
47500 -0.159085 0.026945 0.0500
47600 -0.162589 0.027122 0.0500
47700 -0.170496 0.027777 0.0500
47800 -0.164705 0.026938 0.0500
47900 -0.156906 0.025920 0.0500
48000 -0.151907 0.025232 0.0500
48100 -0.159680 0.025837 0.0500
48200 -0.162520 0.025946 0.0500
48300 -0.158297 0.025326 0.0500
48400 -0.161717 0.025494 0.0500
48500 -0.179598 0.027259 0.0500
48600 -0.181651 0.027287 0.0500
48700 -0.167527 0.025541 0.0500
48800 -0.161295 0.024739 0.0500
48900 -0.173218 0.025783 0.0500
49000 -0.190825 0.027622 0.0500
49100 -0.189020 0.027192 0.0500
49200 -0.169447 0.024849 0.0500
49300 -0.164612 0.024217 0.0500
49400 -0.178125 0.025406 0.0500
49500 -0.181540 0.025601 0.0500
49600 -0.168895 0.024120 0.0500
49700 -0.161013 0.023263 0.0500
49800 -0.157722 0.022850 0.0500
49900 -0.151078 0.022227 0.0500
50000 -0.142849 0.021590 0.0500
50100 -0.132627 0.020976 0.0500
50200 -0.126530 0.020634 0.0500
50300 -0.130626 0.020657 0.0500
50400 -0.130414 0.020530 0.0500
50500 -0.115851 0.020029 0.0500
50600 -0.108845 0.019833 0.0500
50700 -0.106895 0.019712 0.0500
50800 -0.117276 0.019726 0.0500
50900 -0.113386 0.019555 0.0500
51000 -0.099353 0.019399 0.0500
51100 -0.084680 0.019522 0.0500
51200 -0.083747 0.019439 0.0500
51300 -0.094393 0.019134 0.0500
51400 -0.100144 0.018990 0.0500
51500 -0.089321 0.019009 0.0500
51600 -0.072378 0.019443 0.0500
51700 -0.069358 0.019480 0.0500
51800 -0.070397 0.019324 0.0500
51900 -0.064608 0.019526 0.0500
52000 -0.052384 0.020291 0.0500
52100 -0.046811 0.020689 0.0500
52200 -0.051362 0.020148 0.0500
52300 -0.049747 0.020177 0.0500
52400 -0.038057 0.021311 0.0500
52500 -0.015887 0.024751 0.0500
52600 -0.011018 0.025583 0.0500
52700 -0.027567 0.022358 0.0500
52800 -0.035839 0.021065 0.0500
52900 -0.020601 0.023246 0.0500
53000 0.005992 0.029014 0.0500
