# step cv h sig
22900 -1.417469 0.025271 0.0500
23000 -1.390892 0.027173 0.0500
23100 -1.395281 0.026572 0.0500
23200 -1.415602 0.024853 0.0500
23300 -1.411385 0.024927 0.0500
23400 -1.394246 0.026128 0.0500
23500 -1.397062 0.025687 0.0500
23600 -1.414818 0.024224 0.0500
23700 -1.407082 0.024535 0.0500
23800 -1.378146 0.026933 0.0500
23900 -1.363168 0.028149 0.0500
24000 -1.375944 0.026733 0.0500
24100 -1.386840 0.025548 0.0500
24200 -1.371560 0.026753 0.0500
24300 -1.349034 0.028907 0.0500
24400 -1.351006 0.028431 0.0500
24500 -1.360222 0.027212 0.0500
24600 -1.355946 0.027441 0.0500
24700 -1.348697 0.028066 0.0500
24800 -1.344151 0.028457 0.0500
24900 -1.347281 0.027806 0.0500
25000 -1.342868 0.028200 0.0500
25100 -1.338308 0.028705 0.0500
25200 -1.336799 0.028741 0.0500
25300 -1.342005 0.027662 0.0500
25400 -1.336152 0.028409 0.0500
25500 -1.325087 0.030656 0.0500
25600 -1.322357 0.031166 0.0500
25700 -1.323743 0.030498 0.0500
25800 -1.326046 0.029627 0.0500
25900 -1.321433 0.030654 0.0500
26000 -1.298708 0.040615 0.0500
26100 -1.274846 0.061279 0.0500
26200 -1.269119 0.067275 0.0500
26300 -1.276524 0.057263 0.0500
26400 -1.282717 0.050210 0.0500
26500 -1.271270 0.061483 0.0500
26600 -1.257176 0.079604 0.0500
26700 -1.249714 0.089813 0.0500
26800 -1.248770 0.089153 0.0500
26900 -1.244154 0.094711 0.0500
27000 -1.239464 0.100342 0.0500
27100 -1.229689 0.115159 0.0500
27200 -1.222555 0.124628 0.0500
27300 -1.230269 0.106727 0.0500
27400 -1.241063 0.086409 0.0500
27500 -1.235145 0.093328 0.0500
27600 -1.218333 0.118713 0.0500
27700 -1.212731 0.124439 0.0500
27800 -1.219850 0.108481 0.0500
27900 -1.220585 0.104094 0.0500
28000 -1.213215 0.112553 0.0500
28100 -1.217009 0.103291 0.0500
28200 -1.225918 0.087922 0.0500
28300 -1.227280 0.084034 0.0500
28400 -1.221785 0.089178 0.0500
28500 -1.226250 0.081330 0.0500
28600 -1.233283 0.071464 0.0500
28700 -1.223057 0.081808 0.0500
28800 -1.208319 0.099651 0.0500
28900 -1.228317 0.071964 0.0500
29000 -1.269979 0.039507 0.0500
29100 -1.276407 0.036179 0.0500
29200 -1.250418 0.050194 0.0500
29300 -1.229912 0.067006 0.0500
29400 -1.243795 0.053466 0.0500
29500 -1.273175 0.035815 0.0500
29600 -1.274468 0.034939 0.0500
29700 -1.257921 0.042474 0.0500
29800 -1.251130 0.046077 0.0500
29900 -1.266791 0.036996 0.0500
30000 -1.280280 0.031463 0.0500
30100 -1.270815 0.034597 0.0500
30200 -1.253175 0.043042 0.0500
30300 -1.251158 0.043762 0.0500
30400 -1.274533 0.032129 0.0500
30500 -1.293578 0.026706 0.0500
30600 -1.292718 0.026681 0.0500
30700 -1.287926 0.027533 0.0500
30800 -1.296538 0.025561 0.0500
30900 -1.297661 0.025186 0.0500
31000 -1.290663 0.026334 0.0500
31100 -1.290776 0.026117 0.0500
31200 -1.303172 0.023840 0.0500
31300 -1.322856 0.022083 0.0500
31400 -1.327732 0.021799 0.0500
31500 -1.333176 0.021589 0.0500
31600 -1.350483 0.021635 0.0500
31700 -1.360961 0.021742 0.0500
31800 -1.353319 0.021437 0.0500
31900 -1.338526 0.021094 0.0500
32000 -1.345649 0.021040 0.0500
32100 -1.363587 0.021311 0.0500
32200 -1.371897 0.021359 0.0500
32300 -1.362395 0.021033 0.0500
32400 -1.356390 0.020773 0.0500
32500 -1.359506 0.020723 0.0500
32600 -1.375193 0.020936 0.0500
32700 -1.378070 0.020860 0.0500
32800 -1.373893 0.020670 0.0500
32900 -1.379129 0.020635 0.0500
33000 -1.394133 0.020675 0.0500
33100 -1.387236 0.020497 0.0500
33200 -1.381568 0.020319 0.0500
33300 -1.388801 0.020280 0.0500
33400 -1.401846 0.020289 0.0500
33500 -1.404221 0.020204 0.0500
33600 -1.395190 0.019998 0.0500
