# step t_ps cv bias_e
4130 2.0650 -1.251717 4.027846
4140 2.0700 -1.250822 3.991229
4150 2.0750 -1.250132 3.962640
4160 2.0800 -1.249821 3.949662
4170 2.0850 -1.249566 3.938966
4180 2.0900 -1.249352 3.929975
4190 2.0950 -1.249318 3.928530
4200 2.1000 -1.249469 3.934889
4210 2.1050 -1.249823 4.535563
4220 2.1100 -1.250474 4.562568
4230 2.1150 -1.251390 4.599953
4240 2.1200 -1.252455 4.642493
4250 2.1250 -1.253437 4.680827
4260 2.1300 -1.254518 4.722046
4270 2.1350 -1.255605 4.762455
4280 2.1400 -1.256605 4.798597
4290 2.1450 -1.257373 4.825752
4300 2.1500 -1.257637 4.834960
4310 2.1550 -1.257577 4.832865
4320 2.1600 -1.257256 4.821655
4330 2.1650 -1.256832 4.806691
4340 2.1700 -1.256268 4.786530
4350 2.1750 -1.255442 4.756466
4360 2.1800 -1.254246 4.711797
4370 2.1850 -1.252383 4.639636
4380 2.1900 -1.250329 4.556590
4390 2.1950 -1.247971 4.456865
4400 2.2000 -1.245418 4.343935
4410 2.2050 -1.242572 4.785165
4420 2.2100 -1.239451 4.631616
4430 2.2150 -1.236076 4.456876
4440 2.2200 -1.232456 4.260574
4450 2.2250 -1.228882 4.059396
4460 2.2300 -1.225499 3.863577
4470 2.2350 -1.222436 3.682981
4480 2.2400 -1.219570 3.512087
4490 2.2450 -1.216646 3.336831
4500 2.2500 -1.213942 3.174636
4510 2.2550 -1.211510 3.029269
4520 2.2600 -1.209451 2.906976
4530 2.2650 -1.207734 2.805699
4540 2.2700 -1.206501 2.733523
4550 2.2750 -1.205693 2.686480
4560 2.2800 -1.205276 2.662261
4570 2.2850 -1.205366 2.667453
4580 2.2900 -1.205780 2.691537
4590 2.2950 -1.206904 2.757045
4600 2.3000 -1.208551 2.853787
4610 2.3050 -1.210764 3.603533
4620 2.3100 -1.213465 3.762347
4630 2.3150 -1.216665 3.949111
4640 2.3200 -1.220419 4.164954
4650 2.3250 -1.224673 4.403034
4660 2.3300 -1.229191 4.645750
4670 2.3350 -1.233868 4.882930
4680 2.3400 -1.238430 5.097683
4690 2.3450 -1.243008 5.294311
4700 2.3500 -1.247629 5.471400
4710 2.3550 -1.252216 5.624355
4720 2.3600 -1.256737 5.751708
4730 2.3650 -1.261155 5.853158
4740 2.3700 -1.265551 5.931436
4750 2.3750 -1.270089 5.988941
4760 2.3800 -1.274720 6.024127
4770 2.3850 -1.279084 6.036800
4780 2.3900 -1.283197 6.031913
4790 2.3950 -1.287185 6.012989
4800 2.4000 -1.291035 5.982872
4810 2.4050 -1.294666 6.471074
4820 2.4100 -1.298232 6.422289
4830 2.4150 -1.301457 6.370397
4840 2.4200 -1.304255 6.320150
4850 2.4250 -1.306540 6.275992
4860 2.4300 -1.308246 6.241390
4870 2.4350 -1.309297 6.219452
4880 2.4400 -1.309895 6.206784
4890 2.4450 -1.310087 6.202679
4900 2.4500 -1.309772 6.209395
4910 2.4550 -1.308902 6.227761
4920 2.4600 -1.307565 6.255351
4930 2.4650 -1.305693 6.292674
4940 2.4700 -1.303466 6.334772
4950 2.4750 -1.300845 6.380756
4960 2.4800 -1.297966 6.426245
4970 2.4850 -1.294885 6.468360
4980 2.4900 -1.291637 6.504532
4990 2.4950 -1.288202 6.532625
5000 2.5000 -1.284575 6.549857
5010 2.5050 -1.280921 7.064094
5020 2.5100 -1.277278 7.048448
5030 2.5150 -1.273605 7.014074
5040 2.5200 -1.269854 6.959136
5050 2.5250 -1.266240 6.886928
5060 2.5300 -1.263147 6.810092
5070 2.5350 -1.260094 6.720702
5080 2.5400 -1.257181 6.623092
5090 2.5450 -1.254796 6.534441
5100 2.5500 -1.252784 6.453685
5110 2.5550 -1.251139 6.383730
5120 2.5600 -1.250223 6.343278
5130 2.5650 -1.249798 6.324131
5140 2.5700 -1.249716 6.320444
5150 2.5750 -1.249922 6.329767
5160 2.5800 -1.250344 6.348676
5170 2.5850 -1.251118 6.382819
5180 2.5900 -1.252357 6.435884
5190 2.5950 -1.253871 6.498005
5200 2.6000 -1.255728 6.570004
5210 2.6050 -1.258015 7.163435
5220 2.6100 -1.260698 7.248618
5230 2.6150 -1.263977 7.336848
5240 2.6200 -1.267756 7.416639
5250 2.6250 -1.271664 7.474533
5260 2.6300 -1.275760 7.508779
5270 2.6350 -1.279821 7.516877
5280 2.6400 -1.284124 7.498752
5290 2.6450 -1.288556 7.453335
5300 2.6500 -1.292945 7.384020
5310 2.6550 -1.297221 7.295828
5320 2.6600 -1.301570 7.188034
5330 2.6650 -1.305880 7.066219
5340 2.6700 -1.310072 6.936238
5350 2.6750 -1.313759 6.814837
5360 2.6800 -1.317144 6.699152
5370 2.6850 -1.320151 6.594195
5380 2.6900 -1.322819 6.500104
5390 2.6950 -1.325212 6.415531
5400 2.7000 -1.327512 6.334460
5410 2.7050 -1.329615 6.778334
5420 2.7100 -1.331237 6.721136
5430 2.7150 -1.332458 6.678094
5440 2.7200 -1.333153 6.653610
5450 2.7250 -1.333512 6.640988
5460 2.7300 -1.333464 6.642680
5470 2.7350 -1.332934 6.661308
5480 2.7400 -1.332107 6.690434
5490 2.7450 -1.331057 6.727471
5500 2.7500 -1.329773 6.772776
5510 2.7550 -1.328305 6.824505
5520 2.7600 -1.326974 6.871295
