# step cv h sig
62000 -1.419729 0.464635 0.0500
62200 -1.453566 0.480672 0.0500
62400 -1.467763 0.483356 0.0500
62600 -1.493918 0.490533 0.0500
62800 -1.493859 0.484431 0.0500
63000 -1.514903 0.486219 0.0500
63200 -1.519052 0.481533 0.0500
63400 -1.528952 0.478619 0.0500
63600 -1.521748 0.470782 0.0500
63800 -1.545016 0.472603 0.0500
64000 -1.503036 0.456806 0.0500
64200 -1.519474 0.454666 0.0500
64400 -1.458047 0.445714 0.0500
64600 -1.475576 0.440988 0.0500
64800 -1.425851 0.436208 0.0500
65000 -1.435899 0.431560 0.0500
65200 -1.418197 0.426943 0.0500
65400 -1.404592 0.423290 0.0500
65600 -1.397677 0.419667 0.0500
65800 -1.379451 0.419281 0.0500
66000 -1.396050 0.411307 0.0500
66200 -1.383531 0.409586 0.0500
66400 -1.385955 0.404734 0.0500
66600 -1.349121 0.415626 0.0500
66800 -1.350382 0.410639 0.0500
67000 -1.349492 0.406809 0.0500
67200 -1.338034 0.408417 0.0500
67400 -1.332546 0.407059 0.0500
67600 -1.316125 0.411623 0.0500
67800 -1.323289 0.403576 0.0500
68000 -1.307693 0.407840 0.0500
68200 -1.280526 0.419987 0.0500
68400 -1.274622 0.419522 0.0500
68600 -1.217468 0.472730 0.0500
68800 -1.204903 0.483073 0.0500
69000 -1.186695 0.500287 0.0500
69200 -1.151346 0.535520 0.0500
69400 -1.156721 0.522426 0.0500
69600 -1.128046 0.547047 0.0500
69800 -1.130569 0.536722 0.0500
70000 -1.090475 0.577715 0.0500
70200 -1.099100 0.558480 0.0500
70400 -1.103804 0.545057 0.0500
70600 -1.086801 0.558863 0.0500
70800 -1.110888 0.523158 0.0500
71000 -1.132611 0.499145 0.0500
71200 -1.164606 0.477033 0.0500
71400 -1.175961 0.466241 0.0500
71600 -1.180601 0.458616 0.0500
71800 -1.232031 0.426768 0.0500
72000 -1.226756 0.425025 0.0500
72200 -1.293222 0.395623 0.0500
72400 -1.305898 0.388385 0.0500
72600 -1.326496 0.380038 0.0500
72800 -1.356210 0.373455 0.0500
73000 -1.357147 0.369935 0.0500
73200 -1.415224 0.385100 0.0500
73400 -1.436406 0.394341 0.0500
73600 -1.462432 0.406616 0.0500
73800 -1.469688 0.406698 0.0500
74000 -1.490169 0.414525 0.0500
74200 -1.506096 0.420116 0.0500
74400 -1.516740 0.422886 0.0500
74600 -1.551282 0.446115 0.0500
74800 -1.556787 0.445892 0.0500
75000 -1.595487 0.475434 0.0500
75200 -1.583939 0.459963 0.0500
75400 -1.606951 0.473666 0.0500
75600 -1.609224 0.469720 0.0500
75800 -1.628741 0.477816 0.0500
76000 -1.629958 0.472832 0.0500
76200 -1.633026 0.469133 0.0500
76400 -1.637354 0.466321 0.0500
76600 -1.638925 0.461832 0.0500
76800 -1.638891 0.456421 0.0500
77000 -1.628638 0.445201 0.0500
77200 -1.618933 0.435456 0.0500
77400 -1.612379 0.427947 0.0500
77600 -1.597094 0.418499 0.0500
77800 -1.622526 0.423758 0.0500
78000 -1.575772 0.407371 0.0500
78200 -1.580167 0.403548 0.0500
78400 -1.545720 0.398598 0.0500
78600 -1.525734 0.394136 0.0500
78800 -1.514788 0.389699 0.0500
79000 -1.498292 0.385020 0.0500
79200 -1.502217 0.381483 0.0500
79400 -1.456610 0.375576 0.0500
79600 -1.445651 0.370678 0.0500
79800 -1.446627 0.367337 0.0500
80000 -1.417386 0.359951 0.0500
80200 -1.414868 0.356382 0.0500
80400 -1.382483 0.352850 0.0500
80600 -1.358848 0.354152 0.0500
80800 -1.360032 0.350665 0.0500
81000 -1.312564 0.367324 0.0500
81200 -1.328508 0.356240 0.0500
81400 -1.291764 0.372459 0.0500
