# step t_ps cv bias_e
2460 1.2300 -1.332519 1.340597
2470 1.2350 -1.330148 1.285982
2480 1.2400 -1.327580 1.227272
2490 1.2450 -1.324763 1.163607
2500 1.2500 -1.321684 1.095074
2510 1.2550 -1.318663 1.204752
2520 1.2600 -1.315655 1.139565
2530 1.2650 -1.312748 1.077572
2540 1.2700 -1.309872 1.017314
2550 1.2750 -1.307182 0.962116
2560 1.2800 -1.304708 0.912425
2570 1.2850 -1.302289 0.864922
2580 1.2900 -1.299931 0.819718
2590 1.2950 -1.297758 0.779106
2600 1.3000 -1.295815 0.743645
2610 1.3050 -1.293999 0.905304
2620 1.3100 -1.292273 0.874896
2630 1.3150 -1.290997 0.852717
2640 1.3200 -1.289968 0.835041
2650 1.3250 -1.289273 0.823194
2660 1.3300 -1.289194 0.821854
2670 1.3350 -1.289704 0.830528
2680 1.3400 -1.290400 0.842433
2690 1.3450 -1.291283 0.857659
2700 1.3500 -1.292313 0.875590
2710 1.3550 -1.293242 1.078981
2720 1.3600 -1.294414 1.099616
2730 1.3650 -1.295604 1.120696
2740 1.3700 -1.296767 1.141397
2750 1.3750 -1.297818 1.160176
2760 1.3800 -1.299108 1.183339
2770 1.3850 -1.300514 1.208690
2780 1.3900 -1.301920 1.234161
2790 1.3950 -1.303197 1.257386
2800 1.4000 -1.304216 1.275967
2810 1.4050 -1.305116 1.459691
2820 1.4100 -1.306105 1.477722
2830 1.4150 -1.306816 1.490669
2840 1.4200 -1.307353 1.500436
2850 1.4250 -1.307852 1.509503
2860 1.4300 -1.308448 1.520304
2870 1.4350 -1.309008 1.530465
2880 1.4400 -1.309607 1.541308
2890 1.4450 -1.310209 1.552172
2900 1.4500 -1.310674 1.560570
2910 1.4550 -1.311103 1.722799
2920 1.4600 -1.311349 1.727228
2930 1.4650 -1.311657 1.732759
2940 1.4700 -1.311894 1.736993
2950 1.4750 -1.312241 1.743211
2960 1.4800 -1.312387 1.745808
2970 1.4850 -1.312384 1.745765
2980 1.4900 -1.312354 1.745218
2990 1.4950 -1.312329 1.744781
3000 1.5000 -1.312375 1.745598
3010 1.5050 -1.312289 1.890775
3020 1.5100 -1.312085 1.887132
3030 1.5150 -1.311812 1.882236
3040 1.5200 -1.311557 1.877659
3050 1.5250 -1.311326 1.873488
3060 1.5300 -1.311414 1.875084
3070 1.5350 -1.311754 1.881196
3080 1.5400 -1.312386 1.892509
3090 1.5450 -1.313260 1.908038
3100 1.5500 -1.314435 1.928721
3110 1.5550 -1.315707 2.090161
3120 1.5600 -1.317138 2.114519
3130 1.5650 -1.318633 2.139452
3140 1.5700 -1.320220 2.165313
3150 1.5750 -1.321751 2.189696
3160 1.5800 -1.323185 2.212004
3170 1.5850 -1.324579 2.233208
3180 1.5900 -1.325673 2.249529
3190 1.5950 -1.326683 2.264318
3200 1.6000 -1.327547 2.276789
3210 1.6050 -1.328269 2.413515
3220 1.6100 -1.328732 2.420011
3230 1.6150 -1.329073 2.424767
3240 1.6200 -1.328851 2.421678
3250 1.6250 -1.328245 2.413177
3260 1.6300 -1.327627 2.404402
3270 1.6350 -1.326695 2.390945
3280 1.6400 -1.325705 2.376374
3290 1.6450 -1.324582 2.359505
3300 1.6500 -1.323300 2.339787
3310 1.6550 -1.321784 2.440048
3320 1.6600 -1.320185 2.413867
3330 1.6650 -1.318478 2.384984
3340 1.6700 -1.316845 2.356415
3350 1.6750 -1.315024 2.323498
3360 1.6800 -1.313029 2.286200
3370 1.6850 -1.310894 2.244871
3380 1.6900 -1.308764 2.202214
3390 1.6950 -1.306630 2.158136
3400 1.7000 -1.304531 2.113528
3410 1.7050 -1.302403 2.199327
3420 1.7100 -1.300326 2.152544
3430 1.7150 -1.298259 2.104758
3440 1.7200 -1.296222 2.056527
3450 1.7250 -1.294244 2.008729
3460 1.7300 -1.292127 1.956588
3470 1.7350 -1.290135 1.906685
3480 1.7400 -1.288534 1.866077
3490 1.7450 -1.287233 1.832771
3500 1.7500 -1.285970 1.800201
3510 1.7550 -1.284738 1.912665
3520 1.7600 -1.283924 1.891382
3530 1.7650 -1.283402 1.877688
