# step t_ps cv bias_e
3150 1.5750 -1.520603 3.755540
3160 1.5800 -1.520695 3.753144
3170 1.5850 -1.521004 3.745027
3180 1.5900 -1.521310 3.736902
3190 1.5950 -1.521847 3.722413
3200 1.6000 -1.522571 3.702404
3210 1.6050 -1.523489 3.761114
3220 1.6100 -1.524475 3.732009
3230 1.6150 -1.525652 3.695986
3240 1.6200 -1.526548 3.667640
3250 1.6250 -1.527307 3.643052
3260 1.6300 -1.528254 3.611569
3270 1.6350 -1.529044 3.584706
3280 1.6400 -1.529880 3.555678
3290 1.6450 -1.530633 3.529006
3300 1.6500 -1.531225 3.507737
3310 1.6550 -1.531533 3.586168
3320 1.6600 -1.531668 3.581257
3330 1.6650 -1.531576 3.584617
3340 1.6700 -1.531415 3.590487
3350 1.6750 -1.530913 3.608615
3360 1.6800 -1.530087 3.638021
3370 1.6850 -1.528973 3.676693
3380 1.6900 -1.527724 3.718724
3390 1.6950 -1.526344 3.763396
3400 1.7000 -1.524882 3.808648
3410 1.7050 -1.523284 3.937934
3420 1.7100 -1.521638 3.983227
3430 1.7150 -1.519912 4.027355
3440 1.7200 -1.518128 4.069237
3450 1.7250 -1.516320 4.107659
3460 1.7300 -1.514282 4.145989
3470 1.7350 -1.512276 4.178425
3480 1.7400 -1.510565 4.201854
3490 1.7450 -1.509052 4.219271
3500 1.7500 -1.507476 4.234071
3510 1.7550 -1.505834 4.318974
3520 1.7600 -1.504510 4.325638
3530 1.7650 -1.503386 4.329332
3540 1.7700 -1.502608 4.330830
3550 1.7750 -1.502224 4.331251
3560 1.7800 -1.502107 4.331337
3570 1.7850 -1.502379 4.331107
3580 1.7900 -1.502815 4.330516
3590 1.7950 -1.503470 4.329117
3600 1.8000 -1.504181 4.326906
3610 1.8050 -1.504765 4.395839
3620 1.8100 -1.505337 4.393044
3630 1.8150 -1.506071 4.388762
3640 1.8200 -1.507186 4.380758
3650 1.8250 -1.508531 4.368721
3660 1.8300 -1.510148 4.350820
3670 1.8350 -1.511970 4.326218
3680 1.8400 -1.513944 4.294336
3690 1.8450 -1.516217 4.251035
3700 1.8500 -1.518852 4.192295
3710 1.8550 -1.521907 4.187055
3720 1.8600 -1.525146 4.090505
3730 1.8650 -1.528617 3.973828
3740 1.8700 -1.532015 3.847506
3750 1.8750 -1.535402 3.711025
3760 1.8800 -1.538677 3.570314
3770 1.8850 -1.541962 3.421809
3780 1.8900 -1.545452 3.257555
3790 1.8950 -1.548866 3.091804
3800 1.9000 -1.552072 2.933064
3810 1.9050 -1.554983 2.892431
3820 1.9100 -1.557559 2.762480
3830 1.9150 -1.559661 2.656305
3840 1.9200 -1.561234 2.577000
3850 1.9250 -1.562463 2.515200
3860 1.9300 -1.563319 2.472266
3870 1.9350 -1.563836 2.446386
3880 1.9400 -1.563755 2.450441
3890 1.9450 -1.563294 2.473526
3900 1.9500 -1.562280 2.524419
3910 1.9550 -1.560962 2.708696
3920 1.9600 -1.559189 2.797963
3930 1.9650 -1.557135 2.901275
3940 1.9700 -1.554848 3.015922
3950 1.9750 -1.552347 3.140335
3960 1.9800 -1.549770 3.266838
3970 1.9850 -1.547219 3.389822
3980 1.9900 -1.544644 3.511079
3990 1.9950 -1.542280 3.619327
4000 2.0000 -1.540124 3.714991
4010 2.0050 -1.538157 3.883998
4020 2.0100 -1.536517 3.952046
4030 2.0150 -1.535387 3.997571
4040 2.0200 -1.534757 4.022458
4050 2.0250 -1.534545 4.030737
4060 2.0300 -1.534715 4.024097
4070 2.0350 -1.535505 3.992834
4080 2.0400 -1.536733 3.943216
4090 2.0450 -1.538043 3.888810
4100 2.0500 -1.539823 3.812730
4110 2.0550 -1.541961 3.800432
4120 2.0600 -1.544356 3.690702
4130 2.0650 -1.547025 3.564357
4140 2.0700 -1.549929 3.422708
4150 2.0750 -1.553074 3.265601
4160 2.0800 -1.556359 3.098420
4170 2.0850 -1.559582 2.932704
4180 2.0900 -1.562775 2.767974
4190 2.0950 -1.566035 2.600334
4200 2.1000 -1.569200 2.439198
4210 2.1050 -1.572288 2.404941
4220 2.1100 -1.575068 2.267558
4230 2.1150 -1.577516 2.148808
4240 2.1200 -1.579841 2.038220
4250 2.1250 -1.581960 1.939573
4260 2.1300 -1.583585 1.865385
4270 2.1350 -1.584683 1.816049
4280 2.1400 -1.585255 1.790575
4290 2.1450 -1.585348 1.786452
4300 2.1500 -1.585174 1.794143
4310 2.1550 -1.584616 1.963759
4320 2.1600 -1.583435 2.016820
4330 2.1650 -1.581681 2.096812
4340 2.1700 -1.579566 2.195009
4350 2.1750 -1.577218 2.306046
4360 2.1800 -1.574782 2.423210
4370 2.1850 -1.572330 2.542871
4380 2.1900 -1.569985 2.658581
4390 2.1950 -1.567682 2.773179
4400 2.2000 -1.565528 2.880871
4410 2.2050 -1.563533 3.087492
4420 2.2100 -1.561664 3.180862
4430 2.2150 -1.560149 3.256261
4440 2.2200 -1.559031 3.311634
4450 2.2250 -1.558326 3.346454
4460 2.2300 -1.557694 3.377587
4470 2.2350 -1.557197 3.401991
4480 2.2400 -1.557004 3.411463
4490 2.2450 -1.557271 3.398380
4500 2.2500 -1.558042 3.360471
4510 2.2550 -1.559288 3.392313
4520 2.2600 -1.560899 3.312210
4530 2.2650 -1.562904 3.211908
4540 2.2700 -1.565416 3.085668
4550 2.2750 -1.568439 2.933495
4560 2.2800 -1.571871 2.761296
4570 2.2850 -1.575378 2.587097
4580 2.2900 -1.579040 2.408193
4590 2.2950 -1.582675 2.234778
4600 2.3000 -1.586138 2.074201
4610 2.3050 -1.589238 2.068506
4620 2.3100 -1.592093 1.943623
4630 2.3150 -1.594491 1.841710
4640 2.3200 -1.596318 1.765920
4650 2.3250 -1.597719 1.708962
4660 2.3300 -1.598594 1.673921
4670 2.3350 -1.599167 1.651189
4680 2.3400 -1.599237 1.648407
4690 2.3450 -1.598976 1.658753
4700 2.3500 -1.598237 1.688173
4710 2.3550 -1.596980 1.887914
4720 2.3600 -1.595376 1.953617
4730 2.3650 -1.593307 2.040058
4740 2.3700 -1.590981 2.139343
4750 2.3750 -1.588494 2.247893
4760 2.3800 -1.585974 2.360219
4770 2.3850 -1.583458 2.474401
4780 2.3900 -1.580925 2.591244
4790 2.3950 -1.578361 2.711086
4800 2.4000 -1.575795 2.832352
4810 2.4050 -1.573660 3.042161
4820 2.4100 -1.572056 3.118650
4830 2.4150 -1.570711 3.182787
4840 2.4200 -1.569724 3.229879
4850 2.4250 -1.569237 3.253109
4860 2.4300 -1.569221 3.253882
4870 2.4350 -1.569725 3.229841
4880 2.4400 -1.570661 3.185191
4890 2.4450 -1.572026 3.120072
4900 2.4500 -1.573791 3.035905
4910 2.4550 -1.575848 3.040325
4920 2.4600 -1.578223 2.927594
4930 2.4650 -1.580782 2.806889
4940 2.4700 -1.583428 2.683190
4950 2.4750 -1.586132 2.558282
4960 2.4800 -1.588794 2.437125
4970 2.4850 -1.591619 2.310884
4980 2.4900 -1.594482 2.185602
4990 2.4950 -1.597375 2.062101
5000 2.5000 -1.600270 1.941811
5010 2.5050 -1.603028 1.969237
