# step cv h sig
41600 -1.484407 0.012521 0.0500
41700 -1.487574 0.012570 0.0500
41800 -1.518673 0.013988 0.0500
41900 -1.528342 0.014503 0.0500
42000 -1.505643 0.013190 0.0500
42100 -1.505122 0.013116 0.0500
42200 -1.538416 0.015015 0.0500
42300 -1.544957 0.015451 0.0500
42400 -1.510461 0.013243 0.0500
42500 -1.511293 0.013236 0.0500
42600 -1.537239 0.014711 0.0500
42700 -1.536417 0.014594 0.0500
42800 -1.512678 0.013161 0.0500
42900 -1.518104 0.013392 0.0500
43000 -1.558219 0.016395 0.0500
43100 -1.577096 0.019462 0.0500
43200 -1.550651 0.015439 0.0500
43300 -1.543630 0.014776 0.0500
43400 -1.574759 0.018716 0.0500
43500 -1.610980 0.033386 0.0500
43600 -1.595791 0.024786 0.0500
43700 -1.559935 0.016055 0.0500
43800 -1.569773 0.017376 0.0500
43900 -1.614602 0.035281 0.0500
44000 -1.614850 0.035124 0.0500
44100 -1.583230 0.019850 0.0500
44200 -1.587842 0.021043 0.0500
44300 -1.628056 0.046591 0.0500
44400 -1.636840 0.056685 0.0500
44500 -1.604205 0.026974 0.0500
44600 -1.598428 0.024089 0.0500
44700 -1.634166 0.051744 0.0500
44800 -1.652489 0.078694 0.0500
44900 -1.622752 0.038232 0.0500
45000 -1.623603 0.038570 0.0500
45100 -1.666122 0.101754 0.0500
45200 -1.662574 0.091878 0.0500
45300 -1.619939 0.033861 0.0500
45400 -1.625846 0.038241 0.0500
45500 -1.675752 0.114740 0.0500
45600 -1.668608 0.096880 0.0500
45700 -1.632114 0.041884 0.0500
45800 -1.649333 0.061495 0.0500
45900 -1.681727 0.117741 0.0500
46000 -1.648290 0.057489 0.0500
46100 -1.614971 0.027537 0.0500
46200 -1.640860 0.047498 0.0500
46300 -1.664969 0.080131 0.0500
46400 -1.634650 0.040001 0.0500
46500 -1.613946 0.025876 0.0500
46600 -1.635503 0.040045 0.0500
46700 -1.657313 0.064787 0.0500
46800 -1.628990 0.033822 0.0500
46900 -1.598631 0.019507 0.0500
